"id","conversation_id","full_text","url","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","hashtags/26","hashtags/27","hashtags/28","hashtags/29","hashtags/30","hashtags/31","hashtags/32","hashtags/33","hashtags/34","hashtags/35","view_count","favorite_count","retweet_count","reply_count","created_at"
"1648343474746400769","1648343474746400769","If Saliba plays against City with a bad back I don’t think it ends well for him","https://twitter.com/BodegaaCat/status/1648343474746400769",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18150","59","7","9","2023-04-18T15:11:23.000Z"
"1648304872045830148","1648304783822913536","2/5
This is what a grieving mother says
“...I myself spent the night alone in my house with two dead bodies and a wounded man, keeping the cats from eating the corpses”
Dear:  @UN_HRC &amp; @UNOSAPG, This is part of #TigrayGenociede, that's why we are demanding  #Justice4Tigray https://t.co/wGeXtZwTSM","https://twitter.com/kingo4Tigray/status/1648304872045830148","TigrayGenociede","Justice4Tigray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2394","37","83","2","2023-04-18T12:38:00.000Z"
"1647725514503905280","1647725514503905280","He didn't think this through.
We had to rescue him
#cats #humor https://t.co/2oLHoZp8XN","https://twitter.com/KlatuBaradaNiko/status/1647725514503905280","cats","humor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1927","83","25","2","2023-04-16T22:15:50.000Z"
"1637834577984012299","1637834577984012299","Attention music educators!

Elevate your choral conducting skills with an immersive summer program at the NEC Summer Choral Conducting Institute. Network with fellow professionals and gain valuable experience conducting a choir.

Space is limited—apply today!","https://twitter.com/necmusic/status/1637834577984012299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"540747","99","18","3","2023-03-20T15:12:47.000Z"
"1647725170021527553","1647725170021527553","Look, I'm just following procedure
You complain about everything
#cats #humor https://t.co/gisQ0r9xLO","https://twitter.com/KlatuBaradaNiko/status/1647725170021527553","cats","humor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2827","136","39","5","2023-04-16T22:14:28.000Z"
"1647719654989651975","1647719654989651975","Hi furriends !!😻 That's my ready to attack style 😹😹😹..ferocious isn't it???#CatsOfTwitter #CatsofTwittter #CatsOnTwitter #cats https://t.co/VF0U95drEh","https://twitter.com/Riva_the_birman/status/1647719654989651975","CatsOfTwitter","CatsofTwittter","CatsOnTwitter","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1236","102","6","4","2023-04-16T21:52:33.000Z"
"1647628608532279298","1647628608532279298","Sunday naps are the best. 💤 #cats https://t.co/LrofQo69s2","https://twitter.com/Helacat2/status/1647628608532279298","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"287","26","2","1","2023-04-16T15:50:46.000Z"
"1647391532280958976","1647391532280958976","HAPPY 6th BIRTHDAY to ME!
🎉🎂🎉
#HappyBirthday #fluffy  #CatsOfTwitter #cats https://t.co/Akn3xv7PsT","https://twitter.com/Tim_Sebastian1/status/1647391532280958976","HappyBirthday","fluffy","CatsOfTwitter","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23678","2294","160","330","2023-04-16T00:08:43.000Z"
"1646943362703048704","1646943362703048704","Thinking about whether to get on a chair or go on patrol.  
Do you want to go on patrol with me?

Have a good week end

#photography #cat #life #catoftheday #thankyou #cats https://t.co/OLNETZHtv1","https://twitter.com/uu_np8/status/1646943362703048704","photography","cat","life","catoftheday","thankyou","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1253","113","21","2","2023-04-14T18:27:51.000Z"
"1646622594924269569","1646622594924269569","Adorable Athena is one of the wilder Aegean cats that our kind and compassionate volunteer cares for on this tiny Greek island.
You can help the #cats on Iraklia by making a small donation to fund vital medicines, neutering and food. Purr!
#CatsOfTwitter 
https://t.co/eBupPyhtpP https://t.co/MuNbWFO4yg","https://twitter.com/CatsofIraklia/status/1646622594924269569","cats","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2737","288","111","6","2023-04-13T21:13:14.000Z"
"1646296466187771904","1646296466187771904","In honor of #NationalPetDay, a clip from my trip to “The Pet Show” with two of my beloved Maine Coons. #cats #mainecoons https://t.co/CDB9HXQ1I5","https://twitter.com/JohnCleese/status/1646296466187771904","NationalPetDay","cats","mainecoons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179601","1973","214","88","2023-04-12T23:37:18.000Z"
"1646208392111996930","1646208392111996930","Lawmakers are considering a bill that would cost Colorado hundreds of outpatient clinics, reduce access to care, and drive up health care costs. Say NO to House Bill 1215.","https://twitter.com/COHospitalAssn/status/1646208392111996930",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223455","4","0","0","2023-04-12T17:47:20.000Z"
"1644839036610043904","1644839036610043904","👉🐾💖The #cats need you, my friends🚑🚨The veterinarian was contacted. I made an appointment for him to perform at least3 sterilization operations for the males.For each male cat, we need $50 to complete the operations for them🆘️🙏🏻🐾Help them please.https://t.co/DKN3awZQNN🙏🏻🐾 https://t.co/hx2zwVMKXM","https://twitter.com/LoverHomeless/status/1644839036610043904","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2036","86","90","1","2023-04-08T23:06:00.000Z"
"1644803191672827907","1644803191672827907","🤚Hello all friends on 🫂Twitter about 🌍Big fur family news at our adorable shelter.🚑There are a number of males who need to be neutered. Also some females who need to be sterilized.  If you can help me accomplish this important matter🙏🏻🐾Please help me with that my friends🆘️ https://t.co/htrYcq2vLs","https://twitter.com/LoverHomeless/status/1644803191672827907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12520","213","197","8","2023-04-08T20:43:34.000Z"
"1648382263975919619","1648382263975919619","Harpo was hungry. 
I didn't move quick enough. 
He folded the carpet over and dug in it to let me know he wasn't happy with my speed to feed him! https://t.co/dx2bEnwXg2","https://twitter.com/EdFatherOfCats/status/1648382263975919619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66","8","1","0","2023-04-18T17:45:31.000Z"
"1648379040292651027","1648379040292651027","black cat gf x grey cat gf","https://twitter.com/hrtsapphic/status/1648379040292651027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2397","60","15","1","2023-04-18T17:32:43.000Z"
"1648376417074176001","1648376417074176001","TXT'S SONG CLOSE TO 100M :

Can't You See Me? — 95,452,667
 Cat &amp; Dog— 83,727,562
  Magic —71,135,308
   Sugar Rush Ride— 64,754,291

let's make a total of 12 songs as soon as possible moa ! https://t.co/cwBpPAxQRI","https://twitter.com/yeyogyun/status/1648376417074176001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"883","77","51","2","2023-04-18T17:22:17.000Z"
"1648373485465485325","1648373485465485325","warrior cat jake that i never posted https://t.co/ArEYgnMRWf","https://twitter.com/_jakebark/status/1648373485465485325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92","8","4","2","2023-04-18T17:10:38.000Z"
"1648372304542564352","1648372304542564352","My arm was taken hostage by a cat https://t.co/hF06EjfT3m","https://twitter.com/AgentRedJackal/status/1648372304542564352",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103","14","1","3","2023-04-18T17:05:57.000Z"
"1648366365940629517","1648366365940629517","STREAM KILL BILL!! https://t.co/82gD0Rt6Ta","https://twitter.com/BardiGanggBitch/status/1648366365940629517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"605","21","10","0","2023-04-18T16:42:21.000Z"
"1648357188346298371","1648357188346298371","first saying khao is like a spoiled cat that ignores you when it doesn't feel like playing around and it's so obvious that he's referring to all those times when he doesn't reply to his texts or doesn't want to go out with him pls 😭 NO HARD FEELINGS, HUH?
https://t.co/OpZ9Lwx0Cy","https://twitter.com/mixkanawat/status/1648357188346298371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1267","119","19","0","2023-04-18T16:05:53.000Z"
"1648352669017227266","1648352669017227266","if she loves cats keep her... she fragile asf","https://twitter.com/hoeshatecarti/status/1648352669017227266",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"472","27","16","6","2023-04-18T15:47:55.000Z"
"1648352040236507138","1648352040236507138","Sorry buddy, she's taken
#chilumi #タル蛍　#childe #lumine #GenshinImapact https://t.co/o8HHUiHxB2","https://twitter.com/catwithph0ne/status/1648352040236507138","chilumi","タル蛍","childe","lumine","GenshinImapact",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"926","80","17","0","2023-04-18T15:45:25.000Z"
"1648340790723362817","1648340790723362817","they look like cats naturally https://t.co/jMwIyS1B4D","https://twitter.com/0213augst/status/1648340790723362817",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1797","60","24","0","2023-04-18T15:00:43.000Z"
"1648338982500192259","1648338982500192259","kawaii in a kawaii cat hoodie!! &gt;o&lt;
time spent : 2 hours 

#digitalart #pngtuber #PNGtubers #gacha #GachaClub #meowbah #meowbahh #kawaiibahh #cuteart https://t.co/tWGLfWli0d","https://twitter.com/kawaiibahhx/status/1648338982500192259","digitalart","pngtuber","PNGtubers","gacha","GachaClub","meowbah","meowbahh","kawaiibahh","cuteart",,,,,,,,,,,,,,,,,,,,,,,,,,,,"441","30","2","3","2023-04-18T14:53:32.000Z"
"1647932927269904391","1647932927269904391","Terminal 7 is the new home for Aer Lingus at JFK Airport","https://twitter.com/IrishStarUS/status/1647932927269904391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95","0","0","0","2023-04-17T12:00:01.000Z"
"1647812127002963969","1647812127002963969","Maximize your earning potential! Download our comprehensive Salary Survey for free and get access to accurate compensation information for over 100 positions in the life sciences and biotechnology industries. #SalarySurvey #CompensationInfo","https://twitter.com/connexissearch/status/1647812127002963969","SalarySurvey","CompensationInfo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3159","7","0","0","2023-04-17T04:00:00.000Z"
"1648385912932319233","1648385912932319233","Did you know in #demonologist you can buy a #Cat? And it gets bigger over time?
Live now https://t.co/XFFh6lMoQc","https://twitter.com/Jacob_Twitch_jd/status/1648385912932319233","demonologist","Cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30","1","1","0","2023-04-18T18:00:01.000Z"
"1648366351847915520","1648366351847915520","Just a little sketchy bust of Kathe

#furry #furryart #furryfandom #furryartist #furrydrawing #cat #anthro #anthropomorphic #red #teal #artist #digitalart #digitalartist #cartoon #toony #sketch #digitalillustration #character #characterdesign #characterdrawing #originalcharacter https://t.co/1ilPHLbvRu","https://twitter.com/paraade_yestrdy/status/1648366351847915520","furry","furryart","furryfandom","furryartist","furrydrawing","cat","anthro","anthropomorphic","red","teal","artist","digitalart","digitalartist","cartoon","toony","sketch","digitalillustration","character","characterdesign","characterdrawing","originalcharacter",,,,,,,,,,,,,,,,"60","5","1","0","2023-04-18T16:42:18.000Z"
"1648309858398076928","1648309858398076928","Which cat are you most looking forward to befriending? 🐾 

Wishlist Us! https://t.co/UrYIhBdF6T

#indiedev #indiegamedev #gamedev #cats #cat #cattailsgame https://t.co/AFcHJcZagO","https://twitter.com/cattailsgame/status/1648309858398076928","indiedev","indiegamedev","gamedev","cats","cat","cattailsgame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3387","74","15","2","2023-04-18T12:57:49.000Z"
"1647967826592817152","1647967826592817152","Commission for my friend's mom. Might be the hardest image I've done in awhile.
#Cat #traditionalart #furry #gangsta https://t.co/T5pT7oP3Nt","https://twitter.com/gnezdow/status/1647967826592817152","Cat","traditionalart","furry","gangsta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"542","13","8","0","2023-04-17T14:18:42.000Z"
"1647702136816553985","1647702136816553985","one afternoon

Birds are doing well too

Have a good day

#cat #life #photooftheday #photography #thankyou #cats https://t.co/YYLWgMwuJf","https://twitter.com/uu_np8/status/1647702136816553985","cat","life","photooftheday","photography","thankyou","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1234","114","17","1","2023-04-16T20:42:56.000Z"
"1647693236218019840","1647693236218019840","🌸💜💕 Goodnight to all my fur friends sweet dreams 💤 love from Lily Loo 💕💜🌸

#CatsOfTwitter #cats #Cat https://t.co/gn456ptShu","https://twitter.com/TangoLily1/status/1647693236218019840","CatsOfTwitter","cats","Cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"440","88","8","4","2023-04-16T20:07:34.000Z"
"1647621368396107780","1647621368396107780","Hawkeye's a foster #kitty who knows how to accessorize! 💖 He's an affectionate boy ready for his forever home! #AdoptDontShop #cats #kittens #cat #sunday #positiveenergy #PositiveVibes #SundayMorning #virginia #nova #dc #pets #animals #KittyTwitter #CatsOfTwitter #rescue #love https://t.co/HNlfp4IasH","https://twitter.com/RappCatsAdopt/status/1647621368396107780","kitty","AdoptDontShop","cats","kittens","cat","sunday","positiveenergy","PositiveVibes","SundayMorning","virginia","nova","dc","pets","animals","KittyTwitter","CatsOfTwitter","rescue","love",,,,,,,,,,,,,,,,,,,"4405","339","99","6","2023-04-16T15:22:00.000Z"
"1647358542255624192","1647358542255624192","おはようございます。
まだ眠いですね
#猫
#cat https://t.co/vFxDeYQUAt","https://twitter.com/alma_noir_cat/status/1647358542255624192","猫","cat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46524","3038","122","1","2023-04-15T21:57:37.000Z"
"1647249417815162883","1647249417815162883","Bro/Sis Dot &amp; Dash like their new room. When Dot doesn't feel like playing, Dash watched the tuxies in Room B - someone in there is always playing! 😸 #Happy #Caturday everyone! #cat #cats #kittens #AdoptDontShop #PositiveVibes #SaturdayVibes #saturday #virginia #VA #nova #dc https://t.co/Ek2aRIEfsI","https://twitter.com/RappCatsAdopt/status/1647249417815162883","Happy","Caturday","cat","cats","kittens","AdoptDontShop","PositiveVibes","SaturdayVibes","saturday","virginia","VA","nova","dc",,,,,,,,,,,,,,,,,,,,,,,,"4576","277","62","6","2023-04-15T14:44:00.000Z"
"1646974659404128259","1646974659404128259","Nap time. #cat #cats #catsofinstagram #CatsOfTwitter https://t.co/UXCrO2Zf4S","https://twitter.com/bubbafriscocat/status/1646974659404128259","cat","cats","catsofinstagram","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"469","79","5","3","2023-04-14T20:32:12.000Z"
"1646971438962823199","1646971438962823199","#DidYouKnow

Every domesticated #cat share 95.6% of their DNA w/tigers. So, if you see your kitty hunting something, they are just doing what tigers do. The other 4.6% of their DNA has been domesticated.

Reply w/a pic of your house tiger. Here's mine.

#CalicoCrew #CatsOfTwitter https://t.co/b5gFEErEXa","https://twitter.com/CalicoCrew1/status/1646971438962823199","DidYouKnow","cat","CalicoCrew","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2893","226","39","55","2023-04-14T20:19:24.000Z"
"1646946761506693145","1646946761506693145","WIP Warlock 
#art #furry #dnd #cat #magic https://t.co/DbQoXx6rtf","https://twitter.com/Saltamor/status/1646946761506693145","art","furry","dnd","cat","magic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1793","89","7","0","2023-04-14T18:41:21.000Z"
"1648396268773974017","1648396268773974017","Cat Power https://t.co/mVmkUDzY7M","https://twitter.com/BrunoKassel/status/1648396268773974017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44","6","1","0","2023-04-18T18:41:10.000Z"
"1646879794313691136","1646879794313691136","""Hey Ellie, what does a nosy pepper do?""
""Huh?"" 
""Gets all jalapeño business!!""😹
""I don't get it.""
🙀😹😸😂🙄
#HappyFriday everyone! 
#cat #cats #kittens #kitten #cute #adoptdontshop #virginia #nova #dc #va #rescue #joke #silly #KittyTwitter #PositiveVibes #fridaymorning #Friday https://t.co/zoTNYAryC6","https://twitter.com/RappCatsAdopt/status/1646879794313691136","HappyFriday","cat","cats","kittens","kitten","cute","adoptdontshop","virginia","nova","dc","va","rescue","joke","silly","KittyTwitter","PositiveVibes","fridaymorning","Friday",,,,,,,,,,,,,,,,,,,"2031","197","31","5","2023-04-14T14:15:15.000Z"
"1648385658585530368","1648385658585530368","I GOT THE CATS https://t.co/tdVAPQL3iH","https://twitter.com/420torao/status/1648385658585530368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84","5","0","2","2023-04-18T17:59:01.000Z"
"1646446376287338497","1646446376287338497","#GoodMorningEveryone f/ Dwight! Since Sis was adopted, he &amp; Matilda have a room to themselves for awhile. Finally we're not swamped, so can take a few more #cats. #adoptdontshop #cat #kittens #Virginia #nova #dc #WashingtonDC #pets #rescue #KittyTwitter #Thursday #thursdayvibes https://t.co/taGvey56zw","https://twitter.com/RappCatsAdopt/status/1646446376287338497","GoodMorningEveryone","cats","adoptdontshop","cat","kittens","Virginia","nova","dc","WashingtonDC","pets","rescue","KittyTwitter","Thursday","thursdayvibes",,,,,,,,,,,,,,,,,,,,,,,"5008","372","65","15","2023-04-13T09:33:00.000Z"
"1646396032861741057","1646396032861741057","#Cat #Pacheco_CCSTCA_02 they tell me I'm buff colored and i just tell them I'm just buff (cat humor!) https://t.co/sYTIqi5IIh https://t.co/tyoz1hH3nq","https://twitter.com/AdoptCCAnimals/status/1646396032861741057","Cat","Pacheco_CCSTCA_02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"257","21","15","0","2023-04-13T06:12:57.000Z"
"1646394932628795393","1646394932628795393","#Cat #Eloise_CCSTCA_04 are you looking for a sweet gentle companion?  https://t.co/K6iT8vTFjb https://t.co/7RcVH1cEhp","https://twitter.com/AdoptCCAnimals/status/1646394932628795393","Cat","Eloise_CCSTCA_04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"290","21","24","0","2023-04-13T06:08:35.000Z"
"1646394603463999488","1646394603463999488","#Cat #Toby_CCSTCA_74 a bit scared in the shelter and might do best in a quieter home https://t.co/shDrSMgmiF https://t.co/LvJrrPvuKM","https://twitter.com/AdoptCCAnimals/status/1646394603463999488","Cat","Toby_CCSTCA_74",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"521","56","53","0","2023-04-13T06:07:16.000Z"
"1644810655919210499","1644810655919210499","Goodnight !
#night #cat #kitten https://t.co/4JRAaYfdtJ","https://twitter.com/RomainSandro/status/1644810655919210499","night","cat","kitten",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2647","223","42","4","2023-04-08T21:13:14.000Z"
"1644780381529423872","1644780381529423872","Night night sweet dreamies 

Take all the love you had for them and pour it into the one person who'll never hurt you: yourself. 

#cats #cats #Cat #CatsOnTwitter #CatsOfTwitter https://t.co/G5CLmDHeFh","https://twitter.com/TheStourbridge/status/1644780381529423872","cats","cats","Cat","CatsOnTwitter","CatsOfTwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23688","2536","143","50","2023-04-08T19:12:56.000Z"
"1635745952265805829","1635745952265805829","Limited time only - click for a free demo!

“My teachers told me I’d never amount to anything more than a barista.  Now I run the cybersecurity for one of the largest coffee chains in the world… and I have a massive net worth.  Thanks, World of Haiku.”","https://twitter.com/HaikuInc_/status/1635745952265805829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10199","5","0","0","2023-03-14T20:53:20.000Z"
"1648376171158188033","1648376171158188033","ดีจ์มาก😭

@nnenevader #NeneAATDmv  
Nene All About That Day MV https://t.co/ul5VeEaowD","https://twitter.com/cat71171/status/1648376171158188033","NeneAATDmv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"306","17","20","0","2023-04-18T17:21:19.000Z"
"1648373991676190722","1648373991676190722","cats r friends 🐱
#AlbanKnoxArt https://t.co/ucLBOEWel6","https://twitter.com/spicymcnuggetz/status/1648373991676190722","AlbanKnoxArt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"351","55","13","1","2023-04-18T17:12:39.000Z"
"1648369799880413184","1648369799880413184","""Garfield?! Is that you, buddy?!!""

#KittyTwitter 
#tuesdayvibe https://t.co/MPD9HXAQYS","https://twitter.com/TheFunTweets2/status/1648369799880413184","KittyTwitter","tuesdayvibe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"968","13","2","0","2023-04-18T16:56:00.000Z"
"1648366569603444738","1648366569603444738","Doja Cat lol https://t.co/adOcz3QGNg","https://twitter.com/djr0721/status/1648366569603444738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"415","9","2","0","2023-04-18T16:43:10.000Z"
"1648351538811662338","1648351538811662338","GOOD AFTERNOON EVERYONE 💞 I FINALLY GOT TO GO OUTSIDE  IN THE CATIO 💕 THE SUN CAME OUT 💞  THERES A BREEZE BUT ITS ACTUALLY QUITE A LOVELY AFTERNOON 💕 SENDING LOTS OF LOVE TO YOU ALL MY LOVELY FRIENDS 💓 TAKE CARE 💕 LOVE FROM ME RUPERT ROBIN ❤️💛 https://t.co/RVUDt7ptOQ","https://twitter.com/CatWome96887351/status/1648351538811662338",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1022","193","16","41","2023-04-18T15:43:26.000Z"
"1648347654181773314","1648347654181773314","Kitty keeping an eye on the neighborhood🧐

#CatsOfTwitter 
#tuesdayvibe https://t.co/0DH6C4rGJc","https://twitter.com/TheFunTweets2/status/1648347654181773314","CatsOfTwitter","tuesdayvibe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"983","14","2","0","2023-04-18T15:28:00.000Z"
"1648312502877589507","1648312502877589507","UPDATE: the Abay #cats face starvation &amp; their feeders face may face charges.  If you are in #Hawaii &amp; can help, please do. 

✍️Please sign this #petition to stop the cats from being starved: https://t.co/7mdNoJjsss

Call @USFWS and other powers that be to appeal this cruelty! https://t.co/OqibTSiPTs","https://twitter.com/ngremmy/status/1648312502877589507","cats","Hawaii","petition",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"629","19","33","3","2023-04-18T13:08:19.000Z"
"1648346018746867714","1648346018746867714","So here's the dress. I'm posting it now so you all get awkward work boners. https://t.co/ZocBjkiaWD","https://twitter.com/CaterinaCatK/status/1648346018746867714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7505","546","21","83","2023-04-18T15:21:30.000Z"
"1648220313740619776","1648220313740619776","We had a massive breakthrough with Toshio, our guest till July. He has been the 2nd most scared cat to live in the castle, after Meggy but during the night, he came on the bed and had full on snuggles 
#tailsofcatcastle #adoptdontshop #cats #lovewins #rescuecat https://t.co/UfJf9kiRfn","https://twitter.com/catcastletails/status/1648220313740619776","tailsofcatcastle","adoptdontshop","cats","lovewins","rescuecat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1072","122","7","13","2023-04-18T07:01:59.000Z"
"1648179729319579648","1648179729319579648","Good morning my friends... From inside the PSA shelter🇵🇸🐈 I am preparing breakfast for my #Cats and my children. https://t.co/HWncEFMBAO","https://twitter.com/MShagalaih1/status/1648179729319579648","Cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156","14","8","0","2023-04-18T04:20:43.000Z"
"1648340425055272961","1648340425055272961","Doja Cat, Rules 2019. https://t.co/gtoYBkZkbh","https://twitter.com/popchartpc/status/1648340425055272961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1557","67","3","5","2023-04-18T14:59:16.000Z"
"1648035105464786946","1648035105464786946","King of the urban jungle, on the prowl
#cats https://t.co/YBG9M0fGN1","https://twitter.com/KlatuBaradaNiko/status/1648035105464786946","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2004","87","21","6","2023-04-17T18:46:02.000Z"
"1648336868126208000","1648336868126208000","Trinity has definitely passed the Cat friendly test ✅

#AdoptDontShop #spanielrescue https://t.co/q4cNGfEL9G","https://twitter.com/SpanielAidUK/status/1648336868126208000","AdoptDontShop","spanielrescue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2049","73","7","0","2023-04-18T14:45:08.000Z"
"1648004188633464832","1648004188633464832","The hunter lurks 😺
Peeking out of the bushes 🌳🐱

Have a good #Monday

#BaxCat #cats #catlife #catsoftwitter https://t.co/XE6pD6rr6e","https://twitter.com/iambaxcat/status/1648004188633464832","Monday","BaxCat","cats","catlife","catsoftwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"607","63","6","2","2023-04-17T16:43:11.000Z"
"1647716172559687682","1647716172559687682","Quote with Celebs you've been told you look like

I think it’s just cause our names and we’re tall lol ion see it https://t.co/UbaJUfS2cU","https://twitter.com/_ItsPlatinum_/status/1647716172559687682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1810390","208","9","64","2023-04-16T21:38:43.000Z"
"1647995173765300224","1647995173765300224","Kit Kat is three today! He has been very spoilt and enjoyed his new banana and birthday dinner! #cats #catsoftwitter #catsontwitter https://t.co/EpbjtGniFJ","https://twitter.com/DrAliSutcliffe/status/1647995173765300224","cats","catsoftwitter","catsontwitter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1940","218","20","63","2023-04-17T16:07:22.000Z"
"1647862456335597568","1647862456335597568","When her bed is taken, Lego knows how to find a spot just as cozy. Dexter is always willing to be the nap cushion. #CatsOfTwitter #CatsOnTwitter #CalicoCrew #cats #kittens https://t.co/DUwF4XmgKM","https://twitter.com/LegoTheCat_O/status/1647862456335597568","CatsOfTwitter","CatsOnTwitter","CalicoCrew","cats","kittens",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"862","100","13","1","2023-04-17T07:20:00.000Z"
"1647826212931219460","1647826212931219460","☆•☆ Good morning, happy Monday and I wish you all a good start into the new week. 😍😻❤👋 ☆•☆

#CatsOnTwitter #cats #CatsLover https://t.co/3XRgD9fGPW","https://twitter.com/Caroline011x/status/1647826212931219460","CatsOnTwitter","cats","CatsLover",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1359","108","50","5","2023-04-17T04:55:58.000Z"
"1647645399354580992","1647645399354580992","Boss 👑 🐾🐾🐾 Good Evening, #cats and significant others 🤞 https://t.co/mS77gkdADO","https://twitter.com/TribeOfMa/status/1647645399354580992","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"264","35","12","3","2023-04-16T16:57:29.000Z"
"1647585792317898752","1647585792317898752","Zib and Sy &lt;3 ✨

#lackadaisy #LackadaisyCats #lackadaisyfanart #lackadaisyzib #cats https://t.co/hEyeQL9vXH","https://twitter.com/artzyrie/status/1647585792317898752","lackadaisy","LackadaisyCats","lackadaisyfanart","lackadaisyzib","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17830","804","108","7","2023-04-16T13:00:38.000Z"
"1647284146648256513","1647284146648256513","The dog did this  
I tried to defend your couch #cats https://t.co/g46xhvG8Eu","https://twitter.com/KlatuBaradaNiko/status/1647284146648256513","cats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2689","143","38","22","2023-04-15T17:02:00.000Z"
